date_time,Netflix,Twitter,DailyMotion,Google,Deezer
2019-04-14 14:18:00,946760741.471948,427190792.4860184,132848858.4871434,957916777.4246864,461550440.89378566
2019-04-14 14:24:00,1187741917.1219838,380485488.1230175,91124010.08008777,662847286.4497671,325589843.93850785
2019-04-14 14:30:00,1551739337.6110835,409988698.93137926,22718900.248543266,948736795.1846457,250392769.9564641
2019-04-14 14:36:00,1593489894.3707056,382662794.9971436,54293600.59345394,862097287.3865504,345672750.09146124
2019-04-14 14:42:00,1886216522.7160356,374147964.0463773,24357549.660514906,492569162.91211677,526507339.39656883
2019-04-14 14:48:00,1386978074.5407116,321039215.02587146,96056541.56222191,914523392.8865685,395442218.72266036
2019-04-14 14:54:00,1074809563.1166544,231639724.1121501,55678745.43650274,1070837403.9187076,456874560.6509841
2019-04-14 15:00:00,1055770399.8477197,328000334.9626475,134624114.27803895,702403067.7449927,585902407.5182322
2019-04-14 15:06:00,1340091439.004239,318515256.9968806,105942831.08497135,505855205.0279917,468339469.3992481
2019-04-14 15:12:00,1334891984.2343915,346726270.20836014,179850878.4272805,465321668.2008534,432165572.7630749
2019-04-14 15:18:00,1101563446.98237,361859292.5358338,47191086.04214439,800220020.0074011,368970140.5922591
2019-04-14 15:24:00,1323822461.765744,274980729.6153647,57197406.45486327,812465756.1442689,377372803.3623662
2019-04-14 15:30:00,1824891193.4277012,300932081.49149483,98057046.97579388,513506144.43794596,427381733.76444966
2019-04-14 15:36:00,1820162609.6108718,399692092.6752685,44494921.5919186,873321529.7603984,359797424.258641
2019-04-14 15:42:00,1975904050.5251067,258605514.0995136,25506577.72221843,912148742.8555983,197144980.49423277
2019-04-14 15:48:00,2128576315.9590414,232398650.3766864,47709339.21277758,975321156.5474019,293723363.7020649
2019-04-14 15:54:00,1483187291.2585151,341572315.09129405,49671362.49354111,663639696.0806181,349770080.1069221
2019-04-14 16:00:00,1614630325.2385302,334064348.17361546,14622076.08479228,825901518.2064426,384831420.8821837
2019-04-14 16:06:00,2062918239.489677,267434746.54689667,30136385.40003565,588242868.4594747,346886318.10092485
2019-04-14 16:12:00,1559454251.9736927,256706422.6766176,29550332.5742469,481714031.70878077,423337280.24482006
2019-04-14 16:18:00,2640137373.890593,260829204.67745483,94476488.92456174,865830298.2854875,294853242.97796154
2019-04-14 16:24:00,1870981632.8913147,223400165.33461002,179152400.75223717,920675595.5582074,461898693.31978583
2019-04-14 16:30:00,1185709774.4083655,320779627.04384947,137541545.47417772,681958622.9423163,315020981.938155
2019-04-14 16:36:00,933290075.2209188,301693319.2134366,55966994.96529705,473185602.35721004,500864914.00637794
2019-04-14 16:42:00,564666991.9407339,292764913.8865944,54377058.51709636,439241768.5497234,477056121.60350496
2019-04-14 16:48:00,947003517.2067376,304899724.88477004,79871185.75028874,480510522.30084527,469860416.4316578
2019-04-14 16:54:00,1254244576.5649006,289257133.8237773,43191573.075482495,865632108.7975928,452919464.63795215
2019-04-14 17:00:00,707648553.2088858,313463602.63560915,28995998.790166035,618514079.9067041,515334841.2224236
2019-04-14 17:06:00,683981207.3880235,397800881.1651289,79348264.14650154,712721539.7346249,444019846.2495166
2019-04-14 17:12:00,602528532.262284,306949108.718403,91381300.69879852,826947228.430084,283504468.1868357
2019-04-14 17:18:00,1021062649.3263034,289772789.66004217,426135100.4229532,1118453919.9580166,404523689.32455516
2019-04-14 17:24:00,1255926822.3684368,342390987.48535794,459237495.26012135,780288307.0802836,389814851.946539
2019-04-14 17:30:00,1417006219.6510687,400566984.3499016,442164764.190525,894214423.2588811,511078772.19010496
2019-04-14 17:36:00,1033701463.4665368,266430381.7093501,432897290.73036915,844968139.1248593,526242801.2234893
2019-04-14 17:42:00,964132091.2834351,342961428.0177102,60134752.09566497,782141185.3427266,368874462.290463
2019-04-14 17:48:00,763815493.7838846,346782804.2664833,39655554.84457307,669221004.4738104,447671984.3249915
2019-04-14 17:54:00,1065999410.5716584,343510514.8198183,91838182.78887308,676492903.101446,376608594.35450095
2019-04-14 18:00:00,739333069.5013587,289069887.435162,121411166.97721304,629641415.8292779,327786920.635943
2019-04-14 18:06:00,896823639.1077648,343670924.1582945,261009712.45337763,640061590.4688399,439931647.6472486
2019-04-14 18:12:00,1141118737.8128405,408938371.2978649,216147179.65377492,1037390276.1974747,388591357.5422561
2019-04-14 18:18:00,1070295879.3868843,349787652.13603145,126749590.7263748,1625748662.7014203,417234005.481044
2019-04-14 18:24:00,1074181425.0661645,314563018.8319879,155437773.8513809,902513439.3649223,278257141.8514039
2019-04-14 18:30:00,1671069747.2730944,309525455.1323334,73741463.55051832,1338366964.418073,370810729.7044462
2019-04-14 18:36:00,1045783378.2021676,286465286.43730533,77765032.89612786,1039821472.1571577,303231966.76796734
2019-04-14 18:42:00,853785596.0833843,262258147.34766215,117638978.51645228,864530818.0129831,418830951.2192403
2019-04-14 18:48:00,762424360.2978793,304360346.279387,90836014.01199192,627876884.458327,417201115.7306561
2019-04-14 18:54:00,789592136.0983397,210287328.17400548,145961306.52125624,536582104.90313894,364646871.61193246
2019-04-14 19:00:00,1181067333.4816597,284454984.51057893,100660458.90247056,454151301.0897928,601919480.6207527
2019-04-14 19:06:00,1528344683.9612458,361606092.0914667,172591458.18500492,1007432303.8805132,614841313.1021224
2019-04-14 19:12:00,1660179098.0444634,427764061.98717636,96101972.44479008,1157542859.3241127,432372159.65950173
2019-04-14 19:18:00,880145208.43578,495768289.0268304,106493606.84270212,921463240.6679131,439067387.36524427
2019-04-14 19:24:00,1890250650.889364,325509372.0895412,205810418.78581125,657863287.1783109,622243363.2180703
2019-04-14 19:30:00,1396337844.026479,431444151.52082765,178635804.07617873,600466473.9280205,502041564.0220485
2019-04-14 19:36:00,1948407227.0187113,341281935.2346708,121647170.80308488,752138799.2908492,506680405.42671216
2019-04-14 19:42:00,1038726376.1946,450241924.2344584,331835246.2431634,1529133815.6662903,316041475.24454534
2019-04-14 19:48:00,1339067263.470356,384510677.71020466,176060290.11000732,817127114.6066267,277749184.5497853
2019-04-14 19:54:00,1065459014.8329203,415883857.4441332,188523321.39384443,785351079.0784155,462947226.21331054
2019-04-14 20:00:00,1304480172.6835828,439772661.173363,214414097.0354945,987486655.6286786,422475571.91145575
2019-04-14 20:06:00,1029435510.00066,404432159.9122511,248074616.98320183,868227415.5333805,361875700.1482175
2019-04-14 20:12:00,812892766.2059059,381470305.0256663,278523574.86512697,906578213.1259763,502724707.1709044
2019-04-14 20:18:00,1102971651.355519,369273062.6120724,153539969.7377074,842021094.8181444,235754239.42716885
2019-04-14 20:24:00,1638548446.607904,480865746.36931837,334983066.47327787,594374967.6445796,282639511.2153023
2019-04-14 20:30:00,1639954292.8024886,444660991.5383416,164913804.03821498,644106667.3345355,239303212.08235624
2019-04-14 20:36:00,1621483070.0505266,415582925.4064859,246483847.132656,773611283.8504905,330699266.80827683
2019-04-14 20:42:00,936637894.1195588,399026500.76758754,175754780.5928074,938373973.6275774,262777416.0452922
2019-04-14 20:48:00,1144441963.221205,269773888.01062787,143614798.26478568,745540310.5714042,181918081.06259736
2019-04-14 20:54:00,3241351949.6210546,354035447.9008296,166365808.4190728,1115147699.5060942,156845518.5284964
2019-04-14 21:00:00,2260951748.979503,297601258.05283433,143343442.0358569,672166672.9871695,291237277.6620681
2019-04-14 21:06:00,1348499605.488732,314520244.85938853,84787150.22011332,1057686227.2746403,193850230.77509505
2019-04-14 21:12:00,1994429755.0626676,359001381.385779,92025546.45767789,807719219.3989341,269688805.7584727
2019-04-14 21:18:00,2145632964.9715726,339845629.5864086,112721636.60707451,878426137.6758485,141502661.70981693
2019-04-14 21:24:00,1922321399.907005,376223189.1826743,65747298.10852864,822407068.8938475,239434007.67683977
2019-04-14 21:30:00,2234568369.662902,397649504.3491722,12652268.93229022,742015462.5161164,164237308.4426998
2019-04-14 21:36:00,2653165850.813426,355259381.72748536,77128812.90605214,1191866580.6810486,216626246.79251224
2019-04-14 21:42:00,1838338816.4639425,352523898.40046346,106605996.54831772,1056270572.4902174,379338625.48042166
2019-04-14 21:48:00,2141230664.7319922,354234923.2640267,309287880.8238482,1194897260.8947034,766242333.5097437
2019-04-14 21:54:00,2243842607.0864224,408174567.18737775,175320211.87044153,1023323572.4589034,409992637.2946015
2019-04-14 22:00:00,3286255475.1150827,280718171.3211172,63013917.80875299,1180662795.3308122,581346827.6387585
2019-04-14 22:06:00,3721087999.053935,353174811.3813102,48057852.1412449,867194413.843277,496122438.414874
2019-04-14 22:12:00,2176462635.6389327,332185713.93508214,42794802.88073272,906902225.9388243,150770587.08584562
2019-04-14 22:18:00,2531720804.449914,334388459.255785,12081341.11737623,766065621.6729764,385546167.8009786
2019-04-14 22:24:00,2471482214.874261,303300775.8228692,125609726.99876066,838950170.2447805,494841414.7186402
2019-04-14 22:30:00,1958298127.6535234,489227612.27230006,50309876.23590089,716460421.1886557,624140433.5028765
