date_time,Google,Twitter,Netflix,DailyMotion,Deezer
2019-05-06 03:42:00,733219623.0495433,74212506.21803801,723346135.6871053,153772103.3354235,282535377.80650765
2019-05-06 03:48:00,290090222.5964374,41695124.848470375,483591402.16730034,151028315.67323732,213897255.31872705
2019-05-06 03:54:00,225148867.2084332,69790345.22630121,464699693.6342027,136335508.89759177,91259005.28072962
2019-05-06 04:00:00,311204446.1610466,128777765.69378914,739769208.6284611,18304064.55662907,51575536.68550944
2019-05-06 04:06:00,324085605.1788377,68074074.16920888,537261667.54596,6361737.876447675,90130386.47738336
2019-05-06 04:12:00,265158239.62482652,124683723.12532176,714773700.6851387,39277282.66027088,83774176.38797031
2019-05-06 04:18:00,297378849.4147358,142959047.48241895,941129072.8331856,26366129.23154279,93813562.53747086
2019-05-06 04:24:00,519179755.3613092,103213414.57663628,1000573934.2583886,35208878.95890041,72422382.99336807
2019-05-06 04:30:00,431801666.9436485,86318605.27043003,779854824.2481673,63686286.77838838,121580073.6586761
2019-05-06 04:36:00,220041744.44976002,93450591.94060344,752980283.0442934,84061664.5738896,88762874.79418287
2019-05-06 04:42:00,831646030.911157,99173636.34009984,517534916.8880503,86842354.0110769,61462580.83291869
2019-05-06 04:48:00,230612467.57492682,91589227.31304362,508627902.28804505,126364011.64686,56466169.47709149
2019-05-06 04:54:00,261025610.8224465,120242528.66266917,560347101.158282,48527862.45002201,63373710.13097369
2019-05-06 05:00:00,252248927.7628788,61414060.83665203,394842646.66616637,13323114.430860113,73399666.72033478
2019-05-06 05:06:00,352680329.7112146,99754479.37655264,854091554.5947733,82670650.99159989,77472708.62787345
2019-05-06 05:12:00,455917601.42885125,67318874.46505882,939597339.7228713,15304930.633004054,104390776.6464809
2019-05-06 05:18:00,295828556.66125786,57232402.11057525,874443314.0850358,28839606.58338869,118395058.17487332
2019-05-06 05:24:00,335432555.4098518,40491456.69180971,592370190.2407956,40617837.78470884,116835356.54112124
2019-05-06 05:30:00,377354563.79456127,70597081.76869625,1380858860.1620555,49871150.5231055,64100994.42388886
2019-05-06 05:36:00,329133591.4883217,95405099.47807366,734126217.0314357,92907455.79319164,249466420.9676785
2019-05-06 05:42:00,872844738.4892812,103327694.70736626,529684663.5853072,245838083.075,340882125.54282266
2019-05-06 05:48:00,857165453.4080309,87774272.6133657,628144635.3298954,275831737.4958939,133989193.48657796
2019-05-06 05:54:00,413341423.1392052,86787509.80291879,616143894.7951169,403113873.9595519,226274200.8838029
2019-05-06 06:00:00,637884989.8683026,79364630.5538109,378881321.8729324,246661805.47275752,153144267.49917042
