date_time,Twitter,Netflix,DailyMotion,Google,Deezer
2019-04-05 04:06:00,20414452.797314614,355062550.08701336,15482092.503857585,342523190.1522819,8602022.9375
2019-04-05 04:12:00,42327065.31780527,403439239.11765623,16467887.754611185,492343895.3130741,3438678.530284755
2019-04-05 04:18:00,15201311.559791638,201271560.6515412,22540243.03755059,451707787.0137421,3339764.4383012354
2019-04-05 04:24:00,9829006.450735722,109964345.5736663,8061713.255955883,483178861.90210134,13632469.822534885
2019-04-05 04:30:00,4308082.183530032,32174843.71748029,868196.315628367,407925880.82174265,4800261.402313951
2019-04-05 04:36:00,3478352.2008766662,84963912.91061646,169416.29573871708,369835820.6413121,4924139.580292307
2019-04-05 04:42:00,22004843.492784534,98340498.44355129,1595427.0761842057,391997161.0422859,7325625.266243578
2019-04-05 04:48:00,31428908.893716283,54850032.21296422,4904316.939784898,674736118.7674524,88392485.02879038
2019-04-05 04:54:00,21699606.59200906,22873279.2203672,79287174.00253715,480220843.47253454,4451674.021482985
2019-04-05 05:00:00,8129238.947094114,14938109.216441978,24730755.81548688,464314670.59894335,4615434.948249979
2019-04-05 05:06:00,49765054.03536346,22324471.033080973,61681.845703125,297494780.5367182,15492091.049393415
2019-04-05 05:12:00,56402010.20121162,62815099.43419091,1131725.8834636621,312735556.6822403,1526160.7600240037
2019-04-05 05:18:00,21786341.03128324,53574036.58871829,101680759.35241891,385311432.84594697,5576338.7035108665
2019-04-05 05:24:00,12583826.527583685,21615089.429551385,268508173.4307125,566934692.5613161,6587447.778782181
2019-04-05 05:30:00,40579491.02683416,49312022.67349983,315744297.2715771,372288463.8125755,2205892.7053242573
2019-04-05 05:36:00,53161167.94240145,19324332.788297854,323981791.1938643,576655873.5140059,15085085.929546695
2019-04-05 05:42:00,47031854.63376257,20870087.4031644,322387179.7324543,639764429.555311,28737690.686104827
2019-04-05 05:48:00,23324588.896630567,24542456.06550545,334613884.7207833,611429443.8833206,51357221.19026583
2019-04-05 05:54:00,35377444.92774884,46229355.00532845,346690705.7376897,801137046.1162106,6723751.1433868725
2019-04-05 06:00:00,21217111.267347027,94411147.87267564,314770562.29735994,899228323.9179031,1021871.6625142123
2019-04-05 06:06:00,21644861.25500628,173917493.69966337,91049698.09842432,603617679.6144317,9427383.94753006
2019-04-05 06:12:00,37154242.93896362,713172670.4364634,14299397.10131836,722852314.7363296,21202228.161129367
2019-04-05 06:18:00,52271464.77043034,79087796.74799475,13280907.332342593,847598752.4468302,16717845.403435536
2019-04-05 06:24:00,50232935.31045845,79286349.21705715,35673339.18533723,1042406940.5753223,82757490.99509908
2019-04-05 06:30:00,102932681.27922758,89190258.89477241,87635905.03573611,928851471.8533902,84782969.63892157
2019-04-05 06:36:00,148169119.78447485,176512745.41363534,6591030.204605012,1347673461.1287744,247637074.1432766
2019-04-05 06:42:00,148522419.98054296,233977576.34685597,51495442.95686945,2266680892.468305,641876033.7270846
2019-04-05 06:48:00,154764764.61988163,139929401.13147613,140230429.54566535,1245056448.9280357,421636912.1143435
2019-04-05 06:54:00,118484239.72847104,279165777.3342871,133129313.46357246,1336630827.600692,155278480.15927875
2019-04-05 07:00:00,149805245.60058588,543751818.9041917,124248279.93304938,1950090083.696831,380272927.16956985
2019-04-05 07:06:00,234075853.71085748,308411049.85518086,116399665.61785334,1703823712.3356345,281845675.23713315
2019-04-05 07:12:00,143476152.65664878,415374305.5052501,78968514.9977919,1649893201.3389707,787659236.3530978
2019-04-05 07:18:00,235779064.8878265,305417976.33269894,221538589.10996193,1857348501.973752,261170569.18283397
2019-04-05 07:24:00,253602456.02206665,512502073.20955455,214256238.0649425,1737247088.3825989,402548248.7521622
2019-04-05 07:30:00,236773854.37637192,199966508.85832736,100236902.89251503,1568832710.543276,771719924.0635812
2019-04-05 07:36:00,246036122.87643024,296895224.2221477,100268653.89761236,1688631234.8873558,927484501.8437068
2019-04-05 07:42:00,312418052.8056041,602304127.0910835,318334233.511601,1536844926.2140436,706149077.2838197
2019-04-05 07:48:00,259495499.88142696,575876844.8603389,110291701.61913554,1729570361.9968808,872199659.2785735
2019-04-05 07:54:00,296605452.46112925,300552962.6427908,79872713.55640438,2067906781.9892037,583714851.8015946
2019-04-05 08:00:00,245136574.8544204,489427526.39333475,95360238.3898896,2472594370.8341045,694494538.1731213
2019-04-05 08:06:00,212401579.241089,545890568.2455323,107926203.83994588,2011277394.1479483,531106556.0277268
2019-04-05 08:12:00,285553409.12550724,1281356351.893317,114930420.45564222,2354207208.468897,767404531.0335393
2019-04-05 08:18:00,317796944.99488765,507825195.03329706,88746243.51672174,2170775641.5782127,564750362.5833781
2019-04-05 08:24:00,322423824.42524016,1383075816.934085,51951917.19982456,2831149222.7322183,895938848.5490631
2019-04-05 08:30:00,311896304.51774555,1222428570.3120975,174764699.89325172,2713042193.6825895,786762549.6159197
2019-04-05 08:36:00,341369049.76164865,509080254.3260304,271812732.81152475,2415345101.9206657,653290607.6646745
2019-04-05 08:42:00,223159078.87192476,394378547.0422715,345852610.031217,2977336691.507392,897831578.3470039
2019-04-05 08:48:00,334479344.34684813,570974568.2350531,115617598.69645736,2794262289.0164824,1007917773.4418057
2019-04-05 08:54:00,279394702.10438484,353999507.5768335,171123619.14355072,1914744187.0876176,613904704.1918782
2019-04-05 09:00:00,322858306.84192497,319892994.02106833,34627286.17429016,1935396238.6408916,413993282.0759082
2019-04-05 09:06:00,314259195.93576646,944010309.5134336,125490922.25135449,2339656768.995102,434889856.42574847
2019-04-05 09:12:00,295969938.8816266,440211808.4399991,69457223.53244239,2433014064.1436453,310962723.6232864
2019-04-05 09:18:00,317328621.35397947,464484605.45616084,142249213.44126302,2305260704.303126,348107671.72177976
2019-04-05 09:24:00,288208348.71738404,602571362.202227,201226247.88763857,2286246270.245583,328890083.64746594
2019-04-05 09:30:00,341680578.03377813,538530901.3709455,96627816.035174,1896166491.074132,305878333.4077585
2019-04-05 09:36:00,252642497.1647112,1009768712.4380752,114342459.53365847,2497432689.790879,370950431.29699945
2019-04-05 09:42:00,332391342.5585652,792707564.0134352,22112440.835538626,2183968713.703323,348418789.6884384
2019-04-05 09:48:00,361532403.522234,563357557.5418941,46124352.12891148,3513759996.038841,269202667.21517
2019-04-05 09:54:00,417841530.5739749,1253639292.894265,100845793.38327456,2605502535.736116,504199333.60890806
2019-04-05 10:00:00,472845774.18175095,977143334.4737136,84697821.45738372,2357987563.3808365,705026779.318048
2019-04-05 10:06:00,374216915.77016133,969070725.5966237,250174482.587084,2315655788.274881,559808708.3996665
2019-04-05 10:12:00,303086557.0687023,702984186.4924905,95779710.11085734,1953215898.9646745,1378563178.9591436
2019-04-05 10:18:00,256795473.85003385,666185265.3770198,261499201.96993053,2348414710.016383,447773649.33941
2019-04-05 10:24:00,256574141.7559267,622127120.6578844,312882150.3374862,2112389863.5038776,481890792.9142349
2019-04-05 10:30:00,243187969.1624431,425017470.4038325,82921829.13680702,1787238607.4500694,615337538.3392531
2019-04-05 10:36:00,268763646.1842684,720816846.9716876,181478770.3932606,1698673531.5015535,584892051.330047
2019-04-05 10:42:00,189357836.88974237,665200070.7461928,167005521.8634293,1517473525.180005,486210522.61520314
2019-04-05 10:48:00,297482225.17344177,713881361.2754474,139831160.54717463,1819353727.6694384,703902276.6849049
2019-04-05 10:54:00,342032347.7820642,383151592.9828196,283184344.09850407,1512552825.9814558,872213806.6416187
2019-04-05 11:00:00,327976835.40088654,530592886.7549781,72174976.57863355,2064292694.7826319,590228504.443064
2019-04-05 11:06:00,378682984.4305472,641287270.5775112,72952023.7971381,1658297266.16944,434597848.0214946
2019-04-05 11:12:00,500159130.88495517,1211713427.3563516,127025105.1717672,1686455092.688593,1360467428.5652158
2019-04-05 11:18:00,568428256.8763679,1240312834.9462135,78313468.34825374,1928028712.053102,1669626549.642042
2019-04-05 11:24:00,446445593.75071806,1184803794.384859,79285926.68314971,1947631856.900603,1684077637.8482912
2019-04-05 11:30:00,436635276.87300944,1238483964.5401785,135734981.858062,1633397298.1299024,943278796.0172557
2019-04-05 11:36:00,519267253.24328935,767863562.7140043,50825442.38614249,1819831432.5441275,558874379.0181291
2019-04-05 11:42:00,491670076.316688,962229590.5570784,109493630.83472437,1544822376.5627365,563823328.4779904
2019-04-05 11:48:00,545990338.9973617,1424174598.7141912,131539133.42725226,1260952444.1433892,613165466.6036596
2019-04-05 11:54:00,547830746.8941876,1456397333.103642,246421938.37935883,1949032792.0073771,518762942.1591546
2019-04-05 12:00:00,574557091.661005,1855537603.9657602,219628744.6809876,3130735744.3821335,488996836.4910257
2019-04-05 12:06:00,525865626.98231035,1170184739.511735,331695421.94381833,1962728802.7173538,816791295.5771228
2019-04-05 12:12:00,501520962.83731973,1230651796.1973598,349942840.30470675,2110502265.9661574,807784635.962814
2019-04-05 12:18:00,548082642.6861854,1275084866.77079,572976877.3086975,2453931107.645723,756412135.9297463
2019-04-05 12:24:00,542616290.0776689,1818153157.757071,547075467.7840762,1865669686.8850946,639487814.7427496
2019-04-05 12:30:00,621724314.4767375,2216932914.05685,539443985.8710215,2107968454.1926847,764745069.3671131
2019-04-05 12:36:00,558646993.2646767,1273823258.6304276,489427456.9069052,1554861082.1233582,705817153.6969843
2019-04-05 12:42:00,559367333.2725897,1850923191.8675835,130246563.52827266,3484780175.9204254,1095901025.2994792
2019-04-05 12:48:00,566408659.1635159,1771152717.233632,515025393.82918864,2959934691.3814416,768915546.9343445
2019-04-05 12:54:00,680042537.2825116,1936067615.0792847,402146992.00386786,1407637722.767389,807286825.1350921
2019-04-05 13:00:00,594916737.8723577,1924899295.1396532,453927863.32247645,1580570564.1031065,829146651.9891943
2019-04-05 13:06:00,459006781.7890367,2362311856.1965203,559061527.4687778,1275748310.7248232,1074426230.2662349
2019-04-05 13:12:00,544353343.7986879,2086114675.4262364,523931455.93006885,1018120973.5354993,1164278625.4449313
2019-04-05 13:18:00,584356971.8088889,2034251355.1814933,257025457.8230993,1141345149.8369756,1021627012.8088033
2019-04-05 13:24:00,608834821.0497319,2078146095.3641868,490521549.22945535,1221291933.8979237,849876797.1074443
2019-04-05 13:30:00,482580412.73682576,1464091679.7275145,309044165.78687507,1257557086.8502517,873740797.6593754
2019-04-05 13:36:00,547728636.6225172,1005095621.918032,235843544.44832405,1200769473.1264079,762463837.540951
2019-04-05 13:42:00,685669026.4508001,1615020459.5913618,781711818.1448685,2273763933.1016293,1084076915.5262065
2019-04-05 13:48:00,483118196.8161025,2166622088.795405,180026638.8561474,1573438407.345305,813906756.6052915
2019-04-05 13:54:00,437696181.42737,1353356237.7020545,163686140.25376967,1703522013.5596948,564104686.3943387
2019-04-05 14:00:00,593385569.8383605,1061497956.5512569,221810497.80137917,1345922600.3758492,638730090.2876644
2019-04-05 14:06:00,602594122.3223404,1460662719.620814,311825660.57433283,1510676620.1394105,680879583.0348767
2019-04-05 14:12:00,419103369.68797046,1073578215.9258312,156397766.93209726,1266237761.9891644,600200484.2576628
2019-04-05 14:18:00,356465021.2415049,1071306064.1308367,223615959.02000508,1387210795.1591487,586058459.6510491
2019-04-05 14:24:00,514422880.3711103,963350916.332834,308060034.3303379,1243607778.8029401,932449274.1567148
2019-04-05 14:30:00,464567015.76900935,1486080472.4924786,303068917.06636924,1136334308.0935175,502561626.2144338
2019-04-05 14:36:00,457153659.47209364,1004489850.4569539,151005083.0218673,1221251665.4223235,844610387.7882817
2019-04-05 14:42:00,296801303.78518265,1242080987.255664,119404861.30131552,1334968992.9124727,878434443.2373643
2019-04-05 14:48:00,409817760.4378654,893994262.0841893,179409104.71390992,856937576.8042287,708347925.9540173
2019-04-05 14:54:00,417868591.8829064,1169484739.3442721,185261123.2987964,1335941741.1633518,538306714.4062665
2019-04-05 15:00:00,484719817.0055793,1191910687.6706722,65932726.13782646,1422195515.520706,632362769.4930153
2019-04-05 15:06:00,436141372.74700725,1388047767.798936,240504259.33068985,1675864464.3193154,749615979.4545461
2019-04-05 15:12:00,485016844.75346816,1807105497.056068,78716616.42412326,1039218382.9630638,639995402.3142207
2019-04-05 15:18:00,432231162.26330495,1129542817.4767952,93743000.29789697,1427968798.634184,488843839.3457477
2019-04-05 15:24:00,534115209.8271148,936915731.9366617,102769356.29755545,1489729105.4223053,585171960.926546
2019-04-05 15:30:00,521026837.6882327,1303113350.930819,89854434.95660415,1034468991.9608886,729032011.0374888
2019-04-05 15:36:00,435496186.25563705,2452636305.3626947,56280756.52544157,967528126.6605729,1038741660.8556734
2019-04-05 15:42:00,555700060.3023889,1120894404.5832934,128363305.0450666,944075696.3304446,1285436189.9569588
2019-04-05 15:48:00,512461197.1059784,1351448762.273283,65186688.48920537,1505874866.0499296,666566501.5447202
2019-04-05 15:54:00,501507488.7583498,1040949069.6947881,76753180.13172834,1333218277.636508,1038498830.0802832
2019-04-05 16:00:00,497787082.473138,1240433965.6863322,89535693.42361319,1799801302.1565611,939761781.7444655
2019-04-05 16:06:00,480196837.8747068,1115470664.774658,83202843.71847463,2278063996.430129,808487298.9694629
2019-04-05 16:12:00,443339096.37574553,1491721218.9263544,96461588.66120338,1523281251.5869365,583271895.4162838
2019-04-05 16:18:00,510269765.61028564,1734895725.0067348,360205106.0838168,1567064089.487017,952641238.1930816
2019-04-05 16:24:00,405959206.0174373,1233974978.180464,265096145.59982052,1467617912.7410915,643433463.8311964
2019-04-05 16:30:00,409409561.38932586,1098909079.258217,92413421.53070346,885319935.9812036,628223635.6181619
2019-04-05 16:36:00,295687454.6743068,1658883556.2105644,65703216.631813,742834650.8954756,810995315.6370733
2019-04-05 16:42:00,303310447.0795171,1850028839.940293,107493758.3226048,892063453.1159937,870191706.5071509
2019-04-05 16:48:00,371325035.3585761,2244615097.842637,121861947.53036782,1523193315.512856,625860410.7600374
2019-04-05 16:54:00,484101154.16441345,1944236614.6843476,90997797.05405484,1413900761.3488162,602757370.6634513
2019-04-05 17:00:00,457695031.035592,2666340043.783412,70757636.31423534,1386204335.0296397,735598460.8698504
2019-04-05 17:06:00,360910197.096064,2180895238.974226,248277372.4750296,958498953.387111,800484854.7424325
2019-04-05 17:12:00,396330658.6407634,1306992052.4738426,141786087.3920577,1015182272.5581089,1002946454.896564
2019-04-05 17:18:00,306932304.8846806,1937193270.6242008,165080816.52520037,960030160.5789347,1086503733.109604
2019-04-05 17:24:00,365232008.5678246,1277262391.5655804,149790973.57202142,960971418.1677561,586822265.2896205
2019-04-05 17:30:00,451185447.87257284,1281338599.2146618,97266051.10394949,2108627469.2215953,676894232.1051562
2019-04-05 17:36:00,404920923.6195892,800051990.9993142,123476443.35048124,2207835677.4739127,976636610.4606693
2019-04-05 17:42:00,367316430.86942667,1193544876.89749,180624281.12106425,2023731061.4529533,810813070.0380745
2019-04-05 17:48:00,367529006.79325664,2117485859.660833,131114933.17747349,1671637378.7308762,627049544.438717
2019-04-05 17:54:00,271310566.8822369,1939989837.5221336,162809701.35772267,1426157835.19418,743424228.6790651
2019-04-05 18:00:00,361600250.9583922,1419319812.3256493,109877612.44711933,903949160.1904428,981028218.147684
2019-04-05 18:06:00,366344354.5294712,1697347138.3981607,38546061.96755309,1114355935.515137,1195183248.946802
2019-04-05 18:12:00,381309004.71764046,1536171270.059308,64399088.62847474,2789200774.003028,821710278.8777789
2019-04-05 18:18:00,280936417.4216316,1923445384.7709734,103556614.15463205,1206312674.757143,640513208.5973159
2019-04-05 18:24:00,396205064.5818687,1824046974.0441449,160165379.5098245,1101343082.8162484,943081862.8511529
2019-04-05 18:30:00,431718966.5609912,1871100483.6404214,364434151.4273443,1222887132.0242586,851667696.6440427
2019-04-05 18:36:00,320829219.9368697,1117610893.6157858,347521795.95786685,1588890021.7036047,843329640.8477067
2019-04-05 18:42:00,264928788.65836108,1838479611.0201726,344686582.8550621,1335165484.4901693,872422304.367323
2019-04-05 18:48:00,303502680.8705133,936225223.2290123,361904078.4432422,1144799435.9402075,727331895.1231657
2019-04-05 18:54:00,266536630.55655596,1251492346.1608276,253982225.43987828,932705993.0498676,1000397620.0954804
2019-04-05 19:00:00,290719765.71707404,996033618.9733086,139293101.81345248,1524561226.1353953,856209634.1019464
2019-04-05 19:06:00,235545268.96961257,1195991936.4739275,124462069.72851393,1283637486.1729882,1732113562.1926925
2019-04-05 19:12:00,140355906.26899233,1112732673.748877,146085623.91791618,1373398269.7480626,1071293309.9641623
2019-04-05 19:18:00,247571542.7392934,1432678245.5647445,441708264.6638199,1358203090.5705228,625757791.9284383
2019-04-05 19:24:00,232705484.28786585,1004847036.4213072,200171661.09359905,2244750757.9680805,781520407.8130755
2019-04-05 19:30:00,315983721.3359809,1218290348.3464756,98192911.24563517,1512712817.091721,402501949.43141365
2019-04-05 19:36:00,269006234.64421296,1460668113.1363199,101480657.73779245,2447253462.6045055,759542261.1725446
2019-04-05 19:42:00,245859006.37117943,1335007656.4435694,17334819.555187475,2057886565.3384418,733690008.6895999
2019-04-05 19:48:00,283143305.8679362,1259299389.0812314,153989819.01987153,1834350270.9714441,576798125.6785263
2019-04-05 19:54:00,266307965.41012016,1491087015.1318152,108034417.19525395,1758378559.6965585,426958992.3986207
2019-04-05 20:00:00,270783924.9564542,937127252.1710994,85004181.46390112,2045310938.0654685,532829413.71297735
2019-04-05 20:06:00,294666559.97733814,1063052730.4295003,169420494.28374702,2069966585.663491,583303474.1695813
2019-04-05 20:12:00,270742125.7003286,2018824249.3442922,185958170.24434805,1217065781.3985214,425691318.083052
2019-04-05 20:18:00,270217890.6476934,1149190328.816682,51317236.91490001,1355731259.0426648,636007865.9131296
2019-04-05 20:24:00,300414199.58757746,1452173020.9351282,77258991.02431378,1301123559.4248753,343473213.86778635
2019-04-05 20:30:00,365220428.56994265,1110191619.222851,25838926.380961746,1423516096.5863004,294028721.540057
2019-04-05 20:36:00,292442994.68546045,870304461.943962,78781096.37219697,1110502071.524218,378655452.12939304
2019-04-05 20:42:00,316748009.3170973,1285265750.755818,76708154.67676398,1174551115.8640108,362345382.03092986
2019-04-05 20:48:00,254828277.78625065,860491682.7249789,201420214.8072053,1252652025.9434047,411054412.07586837
2019-04-05 20:54:00,319353203.82736236,647743438.9347329,423259886.691605,1283576307.394834,858190819.655746
2019-04-05 21:00:00,305408565.83890873,1283440581.9819686,321641221.09584415,1544980456.7911901,731739425.040974
2019-04-05 21:06:00,327004059.14366186,1521351601.8770232,283988853.99972796,1795267242.0230083,397915672.2224143
2019-04-05 21:12:00,367897533.9586075,1132800139.0492895,256694285.25646558,1557383934.895668,291659656.09093946
2019-04-05 21:18:00,299509926.23931044,1010295987.0765184,258680254.5689368,1149355432.3631253,290349243.73467296
2019-04-05 21:24:00,260039338.36766887,1765252637.498459,250253438.53373003,1952492131.7666728,563116635.4637213
2019-04-05 21:30:00,356473873.2826714,1894239568.5786285,216836700.7695008,1390057164.4798095,396413820.66266745
2019-04-05 21:36:00,259185888.7122501,1302824051.8895125,152457772.4041031,1239987661.8658688,311911517.597664
2019-04-05 21:42:00,263691612.00819907,1340900375.7949946,90778446.4781675,1351564139.7647767,512765481.8810189
2019-04-05 21:48:00,320075792.87898165,1401022767.6486244,129182956.1499854,1268267775.3021626,479369651.3775479
2019-04-05 21:54:00,380829307.000325,893740289.8904824,84600849.63762192,1068813224.5701177,344026061.28669685
2019-04-05 22:00:00,317109756.90013635,1335939523.0480034,18081213.909274027,2812582530.664626,183144057.99730232
2019-04-05 22:06:00,388349442.6174961,1037851039.1492565,64597356.5323221,991945148.9372896,114226896.64365862
2019-04-05 22:12:00,463666327.77269256,1087220310.933756,52649539.2903374,1205843427.1468024,249588638.64213
2019-04-05 22:18:00,400576176.11357814,1058432302.096408,123219917.2236143,887117094.4279242,306232085.8995135
2019-04-05 22:24:00,320676984.2634004,1483191871.5830865,61652775.06974157,1162709230.250903,214166894.59095836
2019-04-05 22:30:00,300212850.68502796,1514924914.5346832,45215833.27826262,1360300244.185836,292201132.41572034
2019-04-05 22:36:00,312311007.93757814,690594382.6591816,88668146.61125652,1672136918.126905,294046401.26941776
2019-04-05 22:42:00,438940034.8088138,1229351300.6957462,33929644.14563912,1180725576.8385222,269904841.7690378
2019-04-05 22:48:00,405811898.62330335,1307671102.8518353,98445620.85497628,1132161924.069417,440702819.5482042
2019-04-05 22:54:00,466216954.57719344,464410267.021044,53289209.43620363,688240670.3092089,411461732.42072856
2019-04-05 23:00:00,364326791.65896577,708000350.1757356,76070138.72987944,591905095.6860887,276752832.68162984
2019-04-05 23:06:00,268818797.00422263,1451207295.3732436,78712125.22259201,740571090.632583,216520081.87899885
2019-04-05 23:12:00,329312157.220296,2016105604.5929468,65185045.40675598,938415587.3153431,250385107.76358745
2019-04-05 23:18:00,193972060.74597082,1885850550.1248648,8495717.10342471,1195230041.755876,275247676.85734844
2019-04-05 23:24:00,307754386.8134141,1290871779.868472,35147963.33439939,1369574269.7467203,276805633.4917149
2019-04-05 23:30:00,354654283.1437944,909336739.2512381,203004859.00904417,1382690316.2432694,302821231.5707035
2019-04-05 23:36:00,322975864.2368544,948791263.1094576,160957972.7209718,882686866.5024841,280446140.45056736
2019-04-05 23:42:00,371685375.1808388,743891666.5814285,174185692.70114008,812286644.8086708,521961995.9578623
2019-04-05 23:48:00,340776894.5410114,831387605.0474343,68946914.05255847,585352530.478139,385037334.65326655
2019-04-05 23:54:00,182850303.03250057,579400486.9547466,65709600.74716435,738537314.9508034,366480743.0988065
2019-04-06 01:00:00,152671072.83748502,791377938.1912239,90793098.85217953,445384552.44395655,115263390.08942816
2019-04-06 01:06:00,193207790.57798445,692793296.7541221,151217285.07102892,306610238.75274885,238686286.43052348
2019-04-06 01:12:00,170180491.52582672,757483298.5580282,88249841.39067142,249868140.01648444,337830648.2595493
2019-04-06 01:18:00,112593681.77219523,1573102885.5338228,31086323.54617213,233305248.25601763,215293843.88200936
2019-04-06 01:24:00,151504243.79141298,1098214350.407528,77648960.21616283,394694371.4289923,524463195.9999079
2019-04-06 01:30:00,117139764.28683876,1171620367.2688758,149279737.90016645,479758458.9634427,535246667.38339055
2019-04-06 01:36:00,87844713.42870681,489055634.06679296,196997119.5800005,210255413.59305614,143206097.97852117
2019-04-06 01:42:00,72744501.74318494,723102248.6180314,111882389.86328124,321172662.6994479,198899216.9911645
2019-04-06 01:48:00,91269529.23569416,683965624.7428151,101628660.45636816,899379842.9917439,40305599.79529536
2019-04-06 01:54:00,79128386.78894481,689146685.4786247,77529073.71812887,430473222.82198083,13288367.905005932
2019-04-06 02:00:00,93295866.7426052,696845302.5897635,192993580.13359383,497310147.5383185,4299653.383148188
2019-04-06 02:06:00,44168977.99341169,647800931.8457737,100057834.16730386,286424879.88346815,12783293.852062592
2019-04-06 02:12:00,127655945.00799093,526231230.3256121,200954935.92378563,190323389.27242082,62115641.43710032
2019-04-06 02:18:00,73004452.38279155,431683481.79293567,50890112.65125131,252546785.89847147,23232381.07884673
2019-04-06 02:24:00,55706749.52828024,226025445.12599707,35971497.17525446,176114782.77541938,48323932.21854167
2019-04-06 02:30:00,33792730.16830261,264516262.6368837,1891397.6640625,249329559.81597078,42466007.86922486
2019-04-06 02:36:00,45822278.04611053,203919970.8700473,3098743.0,327071614.9230643,99001254.40556248
2019-04-06 02:42:00,90316766.0408842,509420584.48106194,20756477.40625,135670785.91677192,20252953.297485106
2019-04-06 02:48:00,69188739.45463651,456333724.8510741,2686990.764677952,76152330.8703763,89180633.296875
2019-04-06 02:54:00,53028643.9919131,236450676.37058973,11832357.68269298,278254961.16240567,14512964.134131432
2019-04-06 03:00:00,88258467.83165991,146575916.33671322,20977724.600708008,592894028.0318278,22008594.71185209
2019-04-06 03:06:00,65127048.4618725,151161006.48256904,21925015.208758563,134194599.64107117,41182921.24595188
2019-04-06 03:12:00,94727144.4445525,170379299.196564,22872305.81680912,203050621.35285467,144368706.225222
2019-04-06 03:18:00,116412922.84635983,136041478.745747,23204138.76247208,200964912.2083989,81365868.76714611
2019-04-06 03:24:00,106215704.00306442,778584176.2139306,83592871.17440313,106307427.81252247,31154344.01303797
2019-04-06 03:30:00,77931968.77730384,547106478.5569869,20414721.540273912,554214764.3040317,36528223.19445927
2019-04-06 03:36:00,67552848.89032862,250093850.8230549,26998583.730998226,336157244.6861304,12835758.754008528
2019-04-06 03:42:00,72781885.39736608,236882258.54580003,28795909.59814857,381851326.81129503,35363918.15259674
2019-04-06 03:48:00,11465092.383094676,120311506.6034516,1863719.7187662157,563957159.6952754,14049245.63671875
2019-04-06 03:54:00,11277168.121584745,154669291.18273842,312825.0,227463511.85953405,11647917.469570255
2019-04-06 04:00:00,38832910.28299564,172386651.77095914,39463753.18737221,334158468.1746257,17660867.126241222
2019-04-06 04:06:00,10446743.088960467,170711504.28167385,1164042.3349609377,311520711.32208043,7145461.4754156675
2019-04-06 04:12:00,16910671.51578632,514934121.43420655,2485528.125,301848122.4449149,36828229.22535992
2019-04-06 04:18:00,15614450.377330136,422071216.8226607,2473706.5097147003,154094527.7635093,34910393.54869646
2019-04-06 04:24:00,47693569.06596349,368522646.57497835,22405752.236172915,209364808.7553572,86563830.28960924
2019-04-06 04:30:00,115514253.97292888,267243282.21767747,638288.9085818753,276393648.23250383,107075736.17015724
2019-04-06 04:36:00,55805587.25509277,298811787.00476915,21122877.21618457,254471661.8814405,37795264.516168095
2019-04-06 04:42:00,19570638.04464723,367288957.8611427,307797853.0782315,363448598.1690053,43749779.186646506
2019-04-06 04:48:00,17269702.733667396,398164841.8457462,264939992.67055684,161518636.50086606,39267804.23757162
2019-04-06 04:54:00,53934598.43352768,357543575.7363368,72171190.7265625,221115757.5461536,13022572.342284994
2019-04-06 05:00:00,22213016.68831659,353552051.3827976,53748353.796875,121209334.43982235,23682000.20394333
2019-04-06 05:06:00,39083098.93795897,215214838.44460645,36476377.83018345,55899397.405239105,9753683.659646742
2019-04-06 05:12:00,42458791.307739496,1245587027.5202987,57879.9169921875,241381359.6237495,16196365.110876987
2019-04-06 05:18:00,52718429.55883537,424072891.23170507,1104189.662109375,136861414.99508357,17854108.60054111
2019-04-06 05:24:00,7434012.345201087,376712105.37311536,86696.671875,131662928.36645582,15563306.102016484
2019-04-06 05:30:00,31931915.82844225,1314275142.7879648,244739.3905813191,68150662.80767293,26571994.991385546
2019-04-06 05:36:00,61913246.77305169,740174700.092664,6618036.174186395,77704710.69244128,16660396.39299677
2019-04-06 05:42:00,31108302.053008802,809572207.6943607,2675894.695247501,190410537.92998615,58184307.41412962
2019-04-06 05:48:00,24451725.959349,277905719.0291009,29756742.8125,312445497.4885013,84774637.47124471
2019-04-06 05:54:00,29295323.75077665,206829998.9639862,23236.125480521405,408868360.4176624,50715815.39178878
2019-04-06 06:00:00,22288092.39886776,212932946.59932545,476361.4084433857,559789988.0496854,86844163.41308743
2019-04-06 06:06:00,67294494.97741048,186348490.2265625,929486.69140625,165172838.93703267,14305697.135555863
2019-04-06 06:12:00,126968902.02636266,144900834.2890625,6770769.505337892,144895199.1160037,16910464.138526555
2019-04-06 06:18:00,112317497.29986386,142533683.038126,446438.4336928765,309324677.79477036,24072261.03246298
2019-04-06 06:24:00,92669498.6171467,501849908.4763398,892763.5651194046,432136038.6742543,52300230.92322241
2019-04-06 06:30:00,68329667.67769404,176214783.64186478,3572312.625,95766176.05788636,32331709.307856686
2019-04-06 06:36:00,31928411.93261896,300849980.00478745,862299.3289209773,49318752.42914356,77886389.41270101
2019-04-06 06:42:00,66393151.05814272,89371183.40406024,4807207.5,533184824.18206245,35382797.48251891
2019-04-06 06:48:00,100330934.74669631,13269594.340645935,54442871.47851562,461942444.15705824,49443623.0401111
2019-04-06 06:54:00,48490689.35366952,52394197.66554285,22802238.449889936,612134436.5090703,47236579.91012621
2019-04-06 07:00:00,97345399.9847827,271503592.77283216,5234411.492733388,909599946.7255259,35750431.50513099
